type	id	old_length	new_length
added	sp|O31580|YFHL_BACSU		110
added	sp|O31581|YFHM_BACSU		286
added	sp|O31582|YFHO_BACSU		861
added	sp|O31583|YFHP_BACSU		327
added	sp|O31584|MUTY_BACSU		369
added	sp|O31585|YFHS_BACSU		74
added	sp|O31586|YGZA_BACSU		67
added	sp|O31587|RS14_BACSU		89
added	sp|O31588|YHZB_BACSU		207
added	sp|O31589|YHBB_BACSU		311
added	sp|O31590|TRML_BACSU		160
added	sp|O31592|YHBI_BACSU		154
added	sp|O31593|YHBJ_BACSU		221
added	sp|O31594|YHZC_BACSU		77
added	sp|O31596|YJAZ_BACSU		261
added	sp|O31597|YJBA_BACSU		250
added	sp|O31600|YJBB_BACSU		405
added	sp|O31601|YJBC_BACSU		192
added	sp|O31602|SPX_BACSU		131
added	sp|O31603|YJBE_BACSU		218
added	sp|O31604|COIA_BACSU		373
added	sp|O31605|PEPF_BACSU		670
added	sp|O31606|SPXH_BACSU		299
added	sp|O31607|TRHBO_BACSU		132
added	sp|O31608|CWLQ_BACSU		181
added	sp|O31609|YJBK_BACSU		190
added	sp|O31610|YJBL_BACSU		122
added	sp|O31611|YJBM_BACSU		211
added	sp|O31612|NADK1_BACSU		266
added	sp|O31613|YJBO_BACSU		283
added	sp|O31614|PRPE_BACSU		244
added	sp|O31615|CPAA_BACSU		614
added	sp|O31616|GLYOX_BACSU		369
added	sp|O31617|THIS_BACSU		66
added	sp|O31618|THIG_BACSU		256
added	sp|O31619|THIF_BACSU		336
added	sp|O31620|THID_BACSU		271
added	sp|O31622|COTO_BACSU		227
added	sp|O31623|YJCA_BACSU		118
added	sp|O31625|SPVIF_BACSU		84
added	sp|O31626|YJCD_BACSU		759
added	sp|O31628|YJCF_BACSU		140
added	sp|O31629|YJCG_BACSU		171
added	sp|O31630|YJCH_BACSU		240
added	sp|O31631|METI_BACSU		373
added	sp|O31632|METC_BACSU		390
added	sp|O31633|YJCK_BACSU		181
added	sp|O31634|YJCL_BACSU		396
added	sp|O31635|YJCM_BACSU		409
added	sp|O31636|YJCN_BACSU		106
added	sp|O31637|YJCO_BACSU		153
added	sp|O31638|YJCP_BACSU		167
added	sp|O31639|YJCQ_BACSU		94
added	sp|O31640|YJCR_BACSU		175
added	sp|O31641|YJCS_BACSU		105
added	sp|O31642|YJDA_BACSU		251
added	sp|O31643|YJDB_BACSU		115
added	sp|O31644|MANR_BACSU		648
added	sp|O31645|PTN3B_BACSU		650
added	sp|O31646|MANA1_BACSU		315
added	sp|O31647|YJDF_BACSU		160
added	sp|O31648|YJDG_BACSU		168
added	sp|O31649|YJDH_BACSU		131
added	sp|O31650|YJDI_BACSU		159
added	sp|O31651|YJDJ_BACSU		109
added	sp|O31652|COXX1_BACSU		320
added	sp|O31653|YKZH_BACSU		74
added	sp|O31654|SIGI_BACSU		251
added	sp|O31655|RSGI_BACSU		381
added	sp|O31656|YKRK_BACSU		233
added	sp|O31657|HTPX_BACSU		298
added	sp|O31658|KTRD_BACSU		449
added	sp|O31659|YKZE_BACSU		58
added	sp|O31660|YKRP_BACSU		340
added	sp|O31661|KINE_BACSU		738
added	sp|O31662|MTNA_BACSU		353
added	sp|O31663|MTNK_BACSU		397
added	sp|O31664|MTNU_BACSU		259
added	sp|O31665|MTNE_BACSU		398
added	sp|O31666|MTNW_BACSU		405
added	sp|O31667|MTNX_BACSU		235
added	sp|O31668|MTNB_BACSU		209
added	sp|O31669|MTND_BACSU		178
added	sp|O31670|YKVA_BACSU		106
added	sp|O31671|KIND_BACSU		506
added	sp|O31672|MHQR_BACSU		145
added	sp|O31673|CLPE_BACSU		699
added	sp|O31674|YKVI_BACSU		347
added	sp|O31675|QUEC_BACSU		219
added	sp|O31676|QUED_BACSU		146
added	sp|O31677|QUEE_BACSU		243
added	sp|O31678|QUEF_BACSU		165
added	sp|O31679|YKVN_BACSU		118
added	sp|O31680|YKVO_BACSU		248
added	sp|O31681|YKVP_BACSU		399
added	sp|O31682|YKVQ_BACSU		232
added	sp|O31683|YKVR_BACSU		96
added	sp|O31684|YKVS_BACSU		61
added	sp|O31685|YKVT_BACSU		208
added	sp|O31686|YKVU_BACSU		445
added	sp|O31687|STOA_BACSU		165
added	sp|O31688|ZOSA_BACSU		637
added	sp|O31689|YKVY_BACSU		363
added	sp|O31690|YKVZ_BACSU		321
added	sp|O31691|GLCT_BACSU		281
added	sp|O31695|YKUC_BACSU		430
added	sp|O31696|YKUH_BACSU		182
added	sp|O31697|YKZF_BACSU		65
added	sp|O31698|DARB_BACSU		147
added	sp|O31699|YKUV_BACSU		148
added	sp|O31700|CSE15_BACSU		321
added	sp|O31701|MOBA_BACSU		199
added	sp|O31702|MOEB_BACSU		339
added	sp|O31703|MOEA_BACSU		430
added	sp|O31704|MOBB_BACSU		173
added	sp|O31705|MOAE_BACSU		157
added	sp|O31706|MOAD_BACSU		77
added	sp|O31707|YKNU_BACSU		585
added	sp|O31708|YKNV_BACSU		604
added	sp|O31709|YKNW_BACSU		231
added	sp|O31710|YKNX_BACSU		377
added	sp|O31711|YKNY_BACSU		230
added	sp|O31712|YKNZ_BACSU		397
added	sp|O31713|FRUR_BACSU		251
added	sp|O31714|K1PF_BACSU		303
added	sp|O31715|YKOA_BACSU		89
added	sp|O31716|YKPA_BACSU		540
added	sp|O31717|YKPB_BACSU		303
added	sp|O31718|RPOY_BACSU		69
added	sp|O31719|YKZI_BACSU		62
added	sp|O31720|YKZC_BACSU		142
added	sp|O31723|YLMA_BACSU		264
added	sp|O31724|FAPD_BACSU		426
added	sp|O31725|YLMC_BACSU		81
added	sp|O31726|PURNU_BACSU		278
added	sp|O31727|PLPHP_BACSU		230
added	sp|O31728|SEPF_BACSU		151
added	sp|O31729|YLMG_BACSU		90
added	sp|O31737|YLQB_BACSU		161
added	sp|O31738|KHPA_BACSU		81
added	sp|O31739|YLQD_BACSU		128
added	sp|O31740|RIMM_BACSU		174
added	sp|O31741|TRMD_BACSU		243
added	sp|O31742|RL19_BACSU		115
added	sp|O31743|RBGA_BACSU		282
added	sp|O31744|RNH2_BACSU		255
added	sp|O31745|YLQG_BACSU		576
added	sp|O31749|PYRH_BACSU		240
added	sp|O31751|ISPT_BACSU		260
added	sp|O31752|CDSA_BACSU		269
added	sp|O31753|DXR_BACSU		383
added	sp|O31754|RASP_BACSU		422
added	sp|O31755|SYP_BACSU		564
added	sp|O31760|RNJ2_BACSU		555
added	sp|O31761|YMFC_BACSU		241
added	sp|O31762|BBEX_BACSU		402
added	sp|O31764|YMFF_BACSU		426
added	sp|O31766|YMFH_BACSU		428
added	sp|O31767|YMFI_BACSU		242
added	sp|O31768|YMFJ_BACSU		85
added	sp|O31769|YMFK_BACSU		269
added	sp|O31771|YMFM_BACSU		288
added	sp|O31773|PBPX_BACSU		391
added	sp|O31774|RNY_BACSU		520
added	sp|O31775|YMDB_BACSU		264
added	sp|O31776|TDH_BACSU		347
added	sp|O31777|BIOF1_BACSU		392
added	sp|O31778|MIAB_BACSU		509
added	sp|O31779|YMCA_BACSU		143
added	sp|O31780|YMCC_BACSU		185
added	sp|O31782|PKSN_BACSU		5488
added	sp|O31784|PKSR_BACSU		2543
added	sp|O31785|PKSS_BACSU		405
added	sp|O31786|YMZB_BACSU		118
added	sp|O31787|YMAE_BACSU		274
added	sp|O31788|APRX_BACSU		442
added	sp|O31789|YMAC_BACSU		235
added	sp|O31790|YMAD_BACSU		150
added	sp|O31793|YMAG_BACSU		91
added	sp|O31794|GERY_BACSU		137
added	sp|O31795|MIAA_BACSU		314
added	sp|O31796|HFQ_BACSU		73
added	sp|O31797|YMZC_BACSU		90
added	sp|O31798|YMZA_BACSU		76
added	sp|O31799|YNZF_BACSU		114
added	sp|O31800|YNZG_BACSU		83
added	sp|O31801|YNCF_BACSU		144
added	sp|O31802|YNZH_BACSU		86
added	sp|O31803|YNCM_BACSU		250
added	sp|O31804|TATAC_BACSU		62
added	sp|O31805|YNDA_BACSU		132
added	sp|O31806|YNDB_BACSU		144
added	sp|O31807|YNZB_BACSU		62
added	sp|O31808|YNDD_BACSU		520
added	sp|O31809|YNDE_BACSU		363
added	sp|O31810|YNDF_BACSU		404
added	sp|O31811|YNDG_BACSU		268
added	sp|O31812|YNDH_BACSU		205
added	sp|O31813|YNDJ_BACSU		546
added	sp|O31814|YNDK_BACSU		121
added	sp|O31815|YNDL_BACSU		252
added	sp|O31816|YNDM_BACSU		179
added	sp|O31817|FOSB_BACSU		144
added	sp|O31818|YNZC_BACSU		77
added	sp|O31819|YNZD_BACSU		57
added	sp|O31820|YNEN_BACSU		170
added	sp|O31821|YNGA_BACSU		148
added	sp|O31822|YNGB_BACSU		297
added	sp|O31823|UPTA_BACSU		198
added	sp|O31824|NRNB_BACSU		399
added	sp|O31825|YNGE_BACSU		511
added	sp|O31826|YNGI_BACSU		549
added	sp|O31827|PPSE_BACSU		1279
added	sp|O31829|YOAF_BACSU		97
added	sp|O31830|YOAG_BACSU		134
added	sp|O31831|YOAQ_BACSU		118
added	sp|O31832|YOZF_BACSU		165
added	sp|O31833|YOAS_BACSU		160
added	sp|O31834|YOZG_BACSU		84
added	sp|O31835|YOBA_BACSU		120
added	sp|O31836|YOBB_BACSU		87
added	sp|O31837|YOZH_BACSU		118
added	sp|O31838|YOZI_BACSU		121
added	sp|O31839|YOZJ_BACSU		151
added	sp|O31840|PHRK_BACSU		40
added	sp|O31841|YOZK_BACSU		115
added	sp|O31842|YOZL_BACSU		97
added	sp|O31843|YOZM_BACSU		111
added	sp|O31844|CZRA_BACSU		107
added	sp|O31845|YOZB_BACSU		178
added	sp|O31846|YOZN_BACSU		87
added	sp|O31847|YOZO_BACSU		114
added	sp|O31848|YOZC_BACSU		67
added	sp|O31849|YOJO_BACSU		638
added	sp|O31850|YOJN_BACSU		304
added	sp|O31851|YOJM_BACSU		196
added	sp|O31852|CWLS_BACSU		414
added	sp|O31853|YOJK_BACSU		405
added	sp|O31854|CDAS_BACSU		207
added	sp|O31855|NORM_BACSU		452
added	sp|O31856|RSBRC_BACSU		282
added	sp|O31857|BSHB2_BACSU		221
added	sp|O31858|YOJF_BACSU		116
added	sp|O31859|YOJE_BACSU		298
added	sp|O31861|YOJB_BACSU		78
added	sp|O31862|YOJA_BACSU		444
added	sp|O31863|YOZD_BACSU		58
added	sp|O31864|YOZE_BACSU		74
added	sp|O31865|YOTL_BACSU		80
added	sp|O31866|YOTK_BACSU		61
added	sp|O31867|YOTH_BACSU		57
added	sp|O31868|YOTG_BACSU		105
added	sp|O31869|YOTF_BACSU		25
added	sp|O31870|YOTE_BACSU		48
added	sp|O31872|YOSW_BACSU		113
added	sp|O31873|YOSU_BACSU		81
added	sp|O31875|NRDEB_BACSU		1084
added	sp|O31877|YOSL_BACSU		117
added	sp|O31878|YOSK_BACSU		66
added	sp|O31879|YOSJ_BACSU		64
added	sp|O31880|YOSI_BACSU		44
added	sp|O31881|YOSH_BACSU		156
added	sp|O31882|YOSG_BACSU		120
added	sp|O31883|YOSF_BACSU		41
added	sp|O31884|YOSE_BACSU		115
added	sp|O31885|YOSD_BACSU		131
added	sp|O31886|YOSC_BACSU		180
added	sp|O31887|YOSB_BACSU		59
added	sp|O31888|YOSA_BACSU		39
added	sp|O31889|YORZ_BACSU		70
added	sp|O31890|YORY_BACSU		60
added	sp|O31891|YORX_BACSU		75
added	sp|O31892|YORW_BACSU		121
added	sp|O31893|YORV_BACSU		72
added	sp|O31894|YORT_BACSU		39
added	sp|O31896|YORR_BACSU		165
added	sp|O31897|YORQ_BACSU		51
added	sp|O31898|YORP_BACSU		71
added	sp|O31899|YORO_BACSU		65
added	sp|O31900|YORN_BACSU		49
added	sp|O31901|YORM_BACSU		238
added	sp|O31902|YORL_BACSU		1305
added	sp|O31903|YORK_BACSU		576
added	sp|O31904|YORJ_BACSU		378
added	sp|O31905|YORI_BACSU		504
added	sp|O31906|YORH_BACSU		156
added	sp|O31907|YORG_BACSU		323
added	sp|O31908|YORF_BACSU		304
added	sp|O31909|YORE_BACSU		123
added	sp|O31910|YORC_BACSU		126
added	sp|O31911|YORB_BACSU		98
added	sp|O31912|YORA_BACSU		586
added	sp|O31913|YOQZ_BACSU		274
added	sp|O31914|YOQY_BACSU		131
added	sp|O31915|YOQX_BACSU		73
added	sp|O31916|YOQW_BACSU		224
added	sp|O31917|LIGB_BACSU		270
added	sp|O31918|YOQU_BACSU		137
added	sp|O31919|YOQT_BACSU		49
added	sp|O31920|YOQS_BACSU		115
added	sp|O31921|YOQR_BACSU		118
added	sp|O31922|YOQP_BACSU		113
added	sp|O31923|YOQO_BACSU		124
added	sp|O31924|YOQN_BACSU		72
added	sp|O31925|YOQM_BACSU		92
added	sp|O31926|YOPL_BACSU		41
added	sp|O31927|YOPK_BACSU		386
added	sp|O31928|YOPJ_BACSU		138
added	sp|O31929|YOPI_BACSU		177
added	sp|O31930|YOPH_BACSU		178
added	sp|O31931|YOPG_BACSU		43
added	sp|O31932|YOPF_BACSU		71
added	sp|O31933|YOPE_BACSU		83
added	sp|O31934|YOPD_BACSU		131
added	sp|O31935|YOPC_BACSU		442
added	sp|O31936|YOPB_BACSU		75
added	sp|O31937|YOPA_BACSU		438
added	sp|O31938|YONX_BACSU		168
added	sp|O31939|YONV_BACSU		410
added	sp|O31940|YONU_BACSU		62
added	sp|O31941|YONT_BACSU		58
added	sp|O31942|YONS_BACSU		203
added	sp|O31943|YONR_BACSU		108
added	sp|O31944|YONP_BACSU		64
added	sp|O31945|YONO_BACSU		839
added	sp|O31947|YONK_BACSU		63
added	sp|O31948|YONJ_BACSU		405
added	sp|O31949|YONI_BACSU		136
added	sp|O31950|YONH_BACSU		166
added	sp|O31951|YONG_BACSU		306
added	sp|O31952|YONF_BACSU		589
added	sp|O31953|YONE_BACSU		506
added	sp|O31954|YOND_BACSU		478
added	sp|O31955|YONC_BACSU		178
added	sp|O31956|YONB_BACSU		338
added	sp|O31957|YONA_BACSU		156
added	sp|O31958|YOMZ_BACSU		131
added	sp|O31959|YOMY_BACSU		84
added	sp|O31960|YOMX_BACSU		216
added	sp|O31961|YOMW_BACSU		168
added	sp|O31962|YOMV_BACSU		236
added	sp|O31963|YOMU_BACSU		265
added	sp|O31964|YOMT_BACSU		75
added	sp|O31965|YOMS_BACSU		118
added	sp|O31966|YOMR_BACSU		405
added	sp|O31967|YOMQ_BACSU		116
added	sp|O31968|YOMP_BACSU		63
added	sp|O31969|YOMO_BACSU		166
added	sp|O31970|YOMN_BACSU		139
added	sp|O31971|YOMM_BACSU		333
added	sp|O31972|YOZP_BACSU		109
added	sp|O31973|YOML_BACSU		228
added	sp|O31974|YOMK_BACSU		148
added	sp|O31975|YOMJ_BACSU		227
added	sp|O31976|YOMI_BACSU		2285
added	sp|O31977|YOMH_BACSU		252
added	sp|O31978|YOMG_BACSU		875
added	sp|O31979|YOMF_BACSU		273
added	sp|O31980|YOME_BACSU		644
added	sp|O31981|YOMD_BACSU		274
added	sp|O31982|BLYA_BACSU		367
added	sp|O31983|BHLA_BACSU		70
added	sp|O31984|BHLB_BACSU		88
added	sp|O31986|SUNS_BACSU		422
added	sp|O31989|SUNI_BACSU		105
added	sp|O31990|UVRX_BACSU		416
added	sp|O31991|YOLD_BACSU		110
added	sp|O31992|YOLC_BACSU		111
added	sp|O31993|YOLB_BACSU		118
added	sp|O31994|YOLA_BACSU		155
added	sp|O31995|YOKL_BACSU		177
added	sp|O31996|YOKK_BACSU		192
added	sp|O31997|YOKJ_BACSU		165
added	sp|O31998|YOKI_BACSU		571
added	sp|O31999|YOKH_BACSU		185
added	sp|O32000|YOKG_BACSU		357
added	sp|O32001|YOKF_BACSU		296
added	sp|O32002|YOKE_BACSU		160
added	sp|O32003|YOKD_BACSU		272
added	sp|O32004|YOKC_BACSU		171
added	sp|O32005|YOKB_BACSU		236
added	sp|O32006|YOKA_BACSU		545
added	sp|O32007|YPZA_BACSU		89
added	sp|O32012|YPZC_BACSU		78
added	sp|O32013|YPZD_BACSU		70
added	sp|O32014|YQZH_BACSU		68
added	sp|O32015|YQZF_BACSU		78
added	sp|O32019|YQZG_BACSU		108
added	sp|O32020|SPO3L_BACSU		59
added	sp|O32022|YQZD_BACSU		117
added	sp|O32023|YQZC_BACSU		154
added	sp|O32025|PHRE_BACSU		44
added	sp|O32026|YQZI_BACSU		52
added	sp|O32027|YRZI_BACSU		49
added	sp|O32028|MTNN_BACSU		231
added	sp|O32029|YRRT_BACSU		213
added	sp|O32030|YRZA_BACSU		67
added	sp|O32031|YRRS_BACSU		233
added	sp|O32032|PBPI_BACSU		584
added	sp|O32033|URK_BACSU		211
added	sp|O32034|TRHP1_BACSU		422
added	sp|O32035|TRHP2_BACSU		309
added	sp|O32036|TRMR_BACSU		217
added	sp|O32037|TCDA_BACSU		254
added	sp|O32038|SYDND_BACSU		592
added	sp|O32039|SYH_BACSU		424
added	sp|O32040|YRZK_BACSU		56
added	sp|O32041|YRVJ_BACSU		518
added	sp|O32042|DTD_BACSU		132
added	sp|O32044|RECJ_BACSU		786
added	sp|O32045|YRVD_BACSU		107
added	sp|O32046|YRVC_BACSU		165
added	sp|O32047|SECDF_BACSU		737
added	sp|O32049|COMN_BACSU		98
added	sp|O32050|YRBG_BACSU		218
added	sp|O32051|YRZE_BACSU		150
added	sp|O32052|YRBF_BACSU		89
added	sp|O32053|TGT_BACSU		381
added	sp|O32054|QUEA_BACSU		342
added	sp|O32055|RUVB_BACSU		334
added	sp|O32057|YRZF_BACSU		215
added	sp|O32059|YRZH_BACSU		43
added	sp|O32060|YRBD_BACSU		484
added	sp|O32062|SAFA_BACSU		387
added	sp|O32064|YTZA_BACSU		127
added	sp|O32065|YTZB_BACSU		105
added	sp|O32066|YTZH_BACSU		92
added	sp|O32067|YTZE_BACSU		73
added	sp|O32068|YTZG_BACSU		239
added	sp|O32071|YTDP_BACSU		772
added	sp|O32072|YTWF_BACSU		103
added	sp|O32073|YTZC_BACSU		90
added	sp|O32074|THIT_BACSU		192
added	sp|O32075|YUAI_BACSU		173
added	sp|O32076|FLOT_BACSU		509
added	sp|O32077|NFED2_BACSU		174
added	sp|O32078|YUAE_BACSU		162
added	sp|O32079|YUAD_BACSU		192
added	sp|O32080|KTRA_BACSU		222
added	sp|O32081|KTRB_BACSU		445
added	sp|O32082|YUBF_BACSU		87
added	sp|O32083|LYTG_BACSU		282
added	sp|O32084|YUBD_BACSU		511
added	sp|O32085|CDOA_BACSU		161
added	sp|O32086|YUBA_BACSU		388
added	sp|O32087|YUZA_BACSU		78
added	sp|O32089|YUZC_BACSU		122
added	sp|O32090|PNCB_BACSU		490
added	sp|O32091|PNCA_BACSU		183
added	sp|O32092|YUEI_BACSU		132
added	sp|O32093|YUEH_BACSU		82
added	sp|O32094|YUEG_BACSU		73
added	sp|O32095|YUEF_BACSU		369
added	sp|O32096|YUZE_BACSU		129
added	sp|O32097|YUZF_BACSU		78
added	sp|O32098|YUEE_BACSU		176
added	sp|O32099|BZRD_BACSU		243
added	sp|O32100|YUEC_BACSU		151
added	sp|O32101|YUEB_BACSU		1076
added	sp|O32102|BESA_BACSU		289
added	sp|O32103|YUIH_BACSU		198
added	sp|O32104|BIOYB_BACSU		200
added	sp|O32105|YUIF_BACSU		442
added	sp|O32106|AMPA_BACSU		500
added	sp|O32107|YUID_BACSU		158
added	sp|O32108|YUIC_BACSU		218
added	sp|O32109|YUIB_BACSU		106
added	sp|O32110|YUIA_BACSU		47
added	sp|O32111|YUZG_BACSU		46
added	sp|O32113|SUFA_BACSU		120
added	sp|O32114|DAPF_BACSU		284
added	sp|O32115|YUTK_BACSU		404
added	sp|O32116|YUZB_BACSU		78
added	sp|O32117|YUTJ_BACSU		355
added	sp|O32118|YUZD_BACSU		108
added	sp|O32119|YUTI_BACSU		111
added	sp|O32123|YUTH_BACSU		339
added	sp|O32124|YUTG_BACSU		166
added	sp|O32125|YUTF_BACSU		256
added	sp|O32126|YUTE_BACSU		144
added	sp|O32127|YUTD_BACSU		91
added	sp|O32128|YUTC_BACSU		210
added	sp|O32129|LIPA_BACSU		298
added	sp|O32130|LYTH_BACSU		326
added	sp|O32131|FISB_BACSU		254
added	sp|O32132|YUNC_BACSU		101
added	sp|O32133|YUND_BACSU		462
added	sp|O32134|YUNE_BACSU		273
added	sp|O32135|YUNF_BACSU		282
added	sp|O32136|YUNG_BACSU		115
added	sp|O32137|ALLB_BACSU		446
added	sp|O32138|PUCR_BACSU		531
added	sp|O32139|PUCJ_BACSU		449
added	sp|O32140|PUCK_BACSU		430
added	sp|O32141|PUCL_BACSU		494
added	sp|O32142|HIUH_BACSU		114
added	sp|O32143|XDHE_BACSU		173
added	sp|O32144|XDHD_BACSU		745
added	sp|O32145|XDHC_BACSU		277
added	sp|O32146|PUCB_BACSU		205
added	sp|O32147|XDHA_BACSU		330
added	sp|O32148|PUCG_BACSU		416
added	sp|O32149|ALLC_BACSU		412
added	sp|O32150|BSN2_BACSU		288
added	sp|O32151|YURJ_BACSU		367
added	sp|O32152|YURK_BACSU		242
added	sp|O32153|FRLD_BACSU		284
added	sp|O32154|YURM_BACSU		300
added	sp|O32155|YURN_BACSU		292
added	sp|O32156|YURO_BACSU		422
added	sp|O32157|FRLB_BACSU		328
added	sp|O32158|YURQ_BACSU		124
added	sp|O32159|YURR_BACSU		372
added	sp|O32160|YURS_BACSU		91
added	sp|O32161|YURT_BACSU		127
added	sp|O32162|SUFB_BACSU		465
added	sp|O32163|SUFU_BACSU		147
added	sp|O32164|SUFS_BACSU		406
added	sp|O32165|SUFD_BACSU		437
added	sp|O32166|YURZ_BACSU		125
added	sp|O32167|METQ_BACSU		274
added	sp|O32168|METP_BACSU		222
added	sp|O32169|METN_BACSU		341
added	sp|O32170|YUSD_BACSU		114
added	sp|O32171|YUSE_BACSU		106
added	sp|O32172|YUSF_BACSU		146
added	sp|O32173|YUSG_BACSU		78
added	sp|O32174|GCSH_BACSU		127
added	sp|O32175|YUSI_BACSU		118
added	sp|O32176|FADE_BACSU		594
added	sp|O32177|FADA_BACSU		391
added	sp|O32178|FADN_BACSU		789
added	sp|O32179|PROD1_BACSU		302
added	sp|O32180|YUSN_BACSU		110
added	sp|O32181|MDTR_BACSU		155
added	sp|O32182|MDTP_BACSU		541
added	sp|O32183|YUSQ_BACSU		127
added	sp|O32184|YUSR_BACSU		129
added	sp|O32185|YUSS_BACSU		109
added	sp|O32186|YUST_BACSU		295
added	sp|O32187|YUSU_BACSU		95
added	sp|O32188|YUSV_BACSU		275
added	sp|O32189|YUSW_BACSU		145
added	sp|O32192|CSSR_BACSU		225
added	sp|O32193|CSSS_BACSU		451
added	sp|O32197|LIAR_BACSU		211
added	sp|O32198|LIAS_BACSU		360
added	sp|O32199|LIAF_BACSU		241
added	sp|O32200|LIAG_BACSU		290
added	sp|O32201|LIAH_BACSU		225
added	sp|O32202|LIAI_BACSU		126
added	sp|O32203|YVQJ_BACSU		422
added	sp|O32204|ARCD_BACSU		469
added	sp|O32205|YVSG_BACSU		160
added	sp|O32206|YVGJ_BACSU		617
added	sp|O32207|YVGK_BACSU		308
added	sp|O32208|YVGL_BACSU		260
added	sp|O32209|YVGM_BACSU		227
added	sp|O32210|GR_BACSU		276
added	sp|O32211|YVGO_BACSU		161
added	sp|O32212|NHAK_BACSU		670
added	sp|O32213|CYSI_BACSU		571
added	sp|O32214|CYSJ_BACSU		605
added	sp|O32215|HELR_BACSU		774
added	sp|O32216|YVGT_BACSU		202
added	sp|O32217|BDBC_BACSU		138
added	sp|O32218|BDBD_BACSU		222
added	sp|O32219|CADA_BACSU		702
added	sp|O32220|COPA_BACSU		802
added	sp|O32221|COPZ_BACSU		69
added	sp|O32222|CSOR_BACSU		101
added	sp|O32223|IOLW_BACSU		358
added	sp|O32224|AZOR2_BACSU		211
added	sp|O32225|YVAC_BACSU		631
added	sp|O32226|YVAD_BACSU		133
added	sp|O32227|YVAE_BACSU		119
added	sp|O32228|YVAF_BACSU		190
added	sp|O32229|YVAG_BACSU		264
added	sp|O32230|SSRP_BACSU		156
added	sp|O32231|RNR_BACSU		779
added	sp|O32232|EST_BACSU		246
added	sp|O32233|SECG_BACSU		76
added	sp|O32234|YVAM_BACSU		256
added	sp|O32235|YVZC_BACSU		77
added	sp|O32236|RGHR_BACSU		135
added	sp|O32237|RGHRB_BACSU		139
added	sp|O32238|YVAP_BACSU		108
added	sp|O32239|YVAQ_BACSU		566
added	sp|O32241|SDPI_BACSU		207
added	sp|O32242|SDPR_BACSU		90
added	sp|O32243|OPUCC_BACSU		303
added	sp|O32244|YVBG_BACSU		211
added	sp|O32245|YVBH_BACSU		204
added	sp|O32246|YVBI_BACSU		232
added	sp|O32247|YVBJ_BACSU		605
added	sp|O32248|YVBK_BACSU		155
added	sp|O32253|CGGR_BACSU		340
added	sp|O32254|YVBT_BACSU		336
added	sp|O32255|YVBU_BACSU		292
added	sp|O32256|YVBV_BACSU		305
added	sp|O32257|YVBW_BACSU		447
added	sp|O32258|YVBX_BACSU		344
added	sp|O32259|LUTC_BACSU		240
added	sp|O32261|GANP_BACSU		418
added	sp|O32262|YVDS_BACSU		111
added	sp|O32263|YVDC_BACSU		106
added	sp|O32264|TKRA_BACSU		325
added	sp|O32265|YVZA_BACSU		119
added	sp|O32266|SWRAA_BACSU		117
added	sp|O32267|TUAH_BACSU		397
added	sp|O32268|TUAG_BACSU		252
added	sp|O32269|TUAF_BACSU		226
added	sp|O32270|TUAE_BACSU		488
added	sp|O32271|TUAD_BACSU		461
added	sp|O32272|TUAC_BACSU		389
added	sp|O32273|TUAB_BACSU		483
added	sp|O32274|TUAA_BACSU		179
added	sp|O32276|USD_BACSU		36
added	sp|O32277|SPO2T_BACSU		246
added	sp|O32278|YWZB_BACSU		76
added	sp|O32280|YWZC_BACSU		74
added	sp|O32282|YWZA_BACSU		81
added	sp|O32283|YXZF_BACSU		52
added	sp|O32284|YXZE_BACSU		66
added	sp|O32285|YXZG_BACSU		150
added	sp|O32286|YXZC_BACSU		122
added	sp|O32291|YXNA_BACSU		356
added	sp|O32292|PTXA_BACSU		76
added	sp|O32293|YYCN_BACSU		156
added	sp|O32294|RAPG_BACSU		365
added	sp|O32295|PHRG_BACSU		38
added	sp|O32296|YYZB_BACSU		67
added	sp|O32302|SPXO_BACSU		54
added	sp|O32436|MED_BACSU		317
added	sp|O32437|COMZ_BACSU		63
added	sp|O34303|YDJA_BACSU		465
added	sp|O34305|YTOQ_BACSU		148
added	sp|O34306|YFLH_BACSU		104
added	sp|O34307|YVMA_BACSU		403
added	sp|O34308|YTKK_BACSU		255
added	sp|O34309|RPH_BACSU		866
added	sp|O34310|PLYC_BACSU		221
added	sp|O34311|DGCW_BACSU		800
added	sp|O34313|NTPES_BACSU		1462
added	sp|O34314|YTLC_BACSU		260
added	sp|O34315|TCYL_BACSU		239
added	sp|O34317|YODS_BACSU		229
added	sp|O34318|YLOU_BACSU		120
added	sp|O34319|YKCC_BACSU		323
added	sp|O34320|FADG_BACSU		576
added	sp|O34321|SLTSR_BACSU		158
added	sp|O34322|YVLA_BACSU		108
added	sp|O34324|DLDH3_BACSU		458
added	sp|O34325|DGCP_BACSU		579
added	sp|O34326|YOQK_BACSU		67
added	sp|O34327|RAPJ_BACSU		373
added	sp|O34328|KGUA_BACSU		204
added	sp|O34329|CTAG_BACSU		297
added	sp|O34330|YOBL_BACSU		600
added	sp|O34331|YLBH_BACSU		184
added	sp|O34334|YJOA_BACSU		154
added	sp|O34335|MELE_BACSU		426
added	sp|O34336|YOPP_BACSU		358
added	sp|O34338|MNTB_BACSU		250
added	sp|O34339|YOQI_BACSU		64
added	sp|O34340|FABF_BACSU		413
added	sp|O34341|YEBC_BACSU		267
added	sp|O34342|YOSR_BACSU		80
